date,coal,natural_gas,nuclear,hydro,wind,solar_all,other,all_sources,state
2024-03-31,4904.071407675154,90.43515657677892,21.93424780028897,7.082165987815609,42.01530299667165,1.1046009689015113,0.8265413772181376,5067.469423382829,Nebraska
2024-06-30,4047.440251297282,151.58064583377256,20.651585589830635,7.549835457656527,42.13524052598318,1.2243973426420285,0.8742334816930032,4271.456189528861,Nebraska
2024-09-30,5361.508460236081,228.50583749961567,22.94745933736621,7.540973404280437,41.782242732660585,1.2494336591898678,0.8857441209728979,5664.420150990168,Nebraska
2024-12-31,4864.548568895587,129.71512158954928,15.61495731129781,6.237133391908032,45.40411060784064,1.1636410017907022,0.7941021902418793,5063.477634988215,Nebraska
2001-03-31,4315.522326,1929.6678185,0.0,15.623286,0.0,0.0,9.576892,6270.3903225,Nevada
2001-06-30,4025.898858,1485.6045945,0.0,16.593129,0.0,0.0,8.798389,5536.8949705,Nevada
2001-09-30,4780.314939999999,1769.4057305,0.0,12.929889,0.0,0.0,9.050326,6571.700885499999,Nevada
2001-12-31,4735.39344,1546.515055,0.0,7.641858,0.0,0.0,9.770456,6299.320809,Nevada
2002-03-31,4127.74773,1571.8394105000002,0.0,9.074478,0.0,0.0,9.047536,5717.7091545,Nevada
2002-06-30,3434.909584,1437.371013,0.0,16.208262,0.0,0.0,8.202011,4896.69087,Nevada
2002-09-30,3971.949034,2057.5811715,0.0,12.64221,0.0,0.0,9.046575,6051.2189905000005,Nevada
2002-12-31,4077.584894,1737.3572605,0.0,9.694398,0.0,0.0,8.649651,5833.2862035,Nevada
2003-03-31,4341.905478,1414.211214,0.0,12.588723,0.0,0.0,8.803287,5777.508701999999,Nevada
2003-06-30,3456.3450579999994,1491.4456125000002,0.0,13.092807,0.0,0.0,8.256137,4969.1396145,Nevada
2003-09-30,4378.232282,2531.4692915000005,0.0,6.448133999999999,0.0,0.0,7.982593,6924.1323005,Nevada
2003-12-31,5060.72264,1808.193654,0.0,4.761140999999999,0.0,0.0,7.995023999999999,6881.672459,Nevada
2004-03-31,4430.43526732,1606.83621595,0.0,6.27782085,0.0,0.0,10.43399674,6053.983300860001,Nevada
2004-06-30,4101.44200176,1785.466660245,0.0,13.76695236,0.0,0.0,9.79227318,5910.467887544999,Nevada
2004-09-30,4829.8185734,2971.797231785,0.0,7.61312433,0.0,0.0,9.9932809,7819.222210415,Nevada
2004-12-31,4986.83536164,2296.148967655,0.0,6.25968819,0.0,0.0,10.00308651,7299.247103995,Nevada
2005-03-31,4604.939599599999,2138.587316795,0.0,4.72937976,0.0,0.0,9.52998993,6757.786286084999,Nevada
2005-06-30,4215.47139764,1896.74694838,0.0,12.31234305,0.0,0.0,9.71197884,6134.242667909999,Nevada
2005-09-30,4904.9283578,3088.595093715,0.0,11.11226151,0.0,0.0,10.12378532,8014.759498345,Nevada
2005-12-31,5053.150891719999,2347.6927399250003,0.0,7.595995680000001,0.0,0.0,9.77816322,7418.217790544999,Nevada
2006-03-31,1984.494009,2241.35432812,0.0,8.59197927,0.0,0.0,10.51474926,4244.95506565,Nevada
2006-06-30,1464.37726932,2577.72407715,0.0,13.874501550000002,0.0,0.0,9.8835936,4065.85944162,Nevada
2006-09-30,2106.90231712,3575.96188687,0.0,10.35552063,0.0,0.0,10.3432368,5703.562961420001,Nevada
2006-12-31,2170.84866972,2394.5446895350005,0.0,10.38814434,0.0,0.0,10.91346165,4586.694965244999,Nevada
2007-03-31,1911.13046394,2603.031308285,0.0,14.55282675,0.0,0.0,10.22820262,4538.942801595,Nevada
2007-06-30,1449.66796184,2746.158965555,0.0,14.72608389,0.0,0.0,9.37405745,4219.927068735,Nevada
2007-09-30,2164.51600648,3557.89852323,0.0,9.84639369,0.0,0.0,9.5070893,5741.7680127,Nevada
2007-12-31,2072.64641426,2248.72105965,0.0,2.94170688,0.0,0.0,9.724071319999998,4334.03325211,Nevada
2008-03-31,1890.58637858,2593.372195175,0.0,5.936983289999999,0.0,0.0,6.23671051,4496.132267555,Nevada
2008-06-30,1485.7712308799998,2679.8635638,0.0,13.5966474,0.0,0.0,12.49495889,4191.726400969999,Nevada
2008-09-30,2516.89125628,3693.368543735001,0.0,11.229617909999998,0.0,0.0,11.49490602,6232.984323945,Nevada
2008-12-31,2293.08635008,2890.0375959799994,0.0,5.999771399999999,0.0,0.0,12.640831250000002,5201.764548709999,Nevada
2009-03-31,2139.85309154,2865.289415335,0.0,9.74995245,0.0,0.0,12.786287279999998,5027.678746604999,Nevada
2009-06-30,1601.2534303799998,2993.19965493,0.0,15.36128958,0.0,0.0,11.97493885,4621.789313740001,Nevada
2009-09-30,1933.40913474,3904.64620547,0.0,12.95337729,0.0,0.0,11.85000513,5862.85872263,Nevada
2009-12-31,2141.3280575,2693.739126165,0.0,13.60787085,0.0,0.0,14.04597259,4862.721027105,Nevada
2010-03-31,1992.25034218,2693.696176055,0.0,10.96893021,0.0,0.0,14.712534899999998,4711.627983344999,Nevada
2010-06-30,1503.91067082,2792.799671205,0.0,14.32459245,0.0,0.0,17.022157040000003,4328.057091514999,Nevada
2010-09-30,2203.9518877,3577.633701245,0.0,12.26624763,0.0,0.0,15.62913112,5809.480967695,Nevada
2010-12-31,1688.48489636,2374.00582039,0.0,7.74344571,0.0,0.0,16.79780632,4087.0319687799993,Nevada
2011-03-31,1185.7098485399997,2151.532815655,0.0,11.26491576,0.0,0.0,17.86333553,3366.3709154849994,Nevada
2011-06-30,1069.87322134,2425.3054668050004,0.0,14.06073774,0.0,0.0,17.09541159,3526.3348374750008,Nevada
2011-09-30,1911.16144824,3513.1217816350004,0.0,12.61555491,0.0,0.0,15.86952961,5452.768314395001,Nevada
2011-12-31,1681.8567782599998,2429.753049195,0.0,8.061035219999999,0.0,0.0,16.873739269999998,4136.544601945001,Nevada
2012-03-31,751.4241678599999,2426.2010503149995,0.0,10.98184374,0.0,0.0,16.696490569999998,3205.303552485,Nevada
2012-06-30,395.4999032,2992.087597385,0.0,17.384417399999997,0.0,0.0,17.465332729999997,3422.437250715,Nevada
2012-09-30,1752.5908511799996,3988.46543299,0.0,14.04247278,0.542178,0.0,18.88212728,5774.52306223,Nevada
2012-12-31,1561.9701257599995,2890.779730755,0.0,8.8399815,1.1320659999999998,0.0,20.68504853,4483.406952545,Nevada
2013-03-31,1277.28140356,2764.08007433,0.0,12.41852199,0.70928,0.0,21.98333845,4076.47261833,Nevada
2013-06-30,1391.5062595,2683.453372705,0.0,19.21899147,1.010607,0.0,20.387545560000003,4115.576776235001,Nevada
2013-09-30,1729.25651444,3672.477478435,0.0,14.00089299,0.814645,0.0,18.89696667,5435.446497535,Nevada
2013-12-31,1165.41250266,2751.558396865,0.0,10.68239676,0.722605,0.0,22.2532818,3950.629183085,Nevada
2014-03-31,2015.90930998,1967.909166895,0.0,13.80025017,0.936234,8.488415430000002,23.06705567,4030.1104321449993,Nevada
2014-06-30,1815.73040254,2444.9019419,0.0,17.11734801,1.053806,13.18079387,20.63286995,4312.61716227,Nevada
2014-09-30,1942.6738794,3720.728756765,0.0,11.31781623,0.843882,14.12978151,19.51481527,5709.2089311750005,Nevada
2014-12-31,1212.6665769,2809.50153054,0.0,7.9335858,1.06782,12.240899870000002,22.60320887,4066.01362198,Nevada
2015-03-31,586.8990061799999,2659.02955433,0.0,14.38218978,0.94068,16.04763913,23.1349807,3300.43405012,Nevada
2015-06-30,462.4349158,3505.356970735,0.0,13.65616161,1.001533,23.35233035,23.01192403,4028.813835525,Nevada
2015-09-30,1216.4645966199998,4249.09539907,0.0,9.84315171,1.042145,22.3935572,22.57928989,5521.41813949,Nevada
2015-12-31,630.58357726,3445.05827436,0.0,9.6653529,1.042054,17.48308706,28.52737862,4132.3597242,Nevada
2016-03-31,448.74314706,3268.21362327,0.0,7.61295192,0.901433,28.01344392,28.5945116,3782.07911077,Nevada
2016-06-30,394.99138066,3587.290954985,0.0,13.15195938,1.140282,40.39693351,25.81570849,4062.787219025,Nevada
2016-09-30,1214.0237432599995,4158.222040385,0.0,8.691562110000001,1.122745,47.05829614,23.39439304,5452.512779934998,Nevada
2016-12-31,304.75963894,3172.33966583,0.0,8.117125589999999,1.3057849999999998,34.86828935,28.51580725,3549.90631196,Nevada
2017-03-31,559.97844118,2779.1292564500004,0.0,6.24114603,1.30972478,35.409170440000004,26.55431759,3408.6220564700006,Nevada
2017-06-30,366.28890482,2994.839990955,0.0,11.11032195,1.19154971,59.67011874,25.43846391,3458.539350085,Nevada
2017-09-30,921.72433098,4130.694876935,0.0,9.66557256,0.8522814299999999,58.36794931,26.51922466,5147.824235875,Nevada
2017-12-31,239.60194064,3002.865926205,0.0,11.049666810000002,1.34417582,42.5412932,26.30274577,3323.705748445,Nevada
2018-03-31,260.92782674,2728.09785031,0.0,9.20889039,1.11001449,41.66180947,27.87917637,3068.8855677700003,Nevada
2018-06-30,455.2835638,3065.509446315,0.0,14.19551175,1.08600505,71.02848015999999,25.99637432,3633.099381395,Nevada
2018-09-30,1125.2459985199998,4535.680882395,0.0,9.88732374,0.85931365,68.56871805,27.21024256,5767.452478915,Nevada
2018-12-31,892.76077872,2769.16263738,0.0,6.2148603300000005,1.00519094,42.98455698,28.77293706,3740.90096141,Nevada
2019-03-31,965.1423891,2686.375852655,0.0,11.85427026,1.0939238699999998,44.13684776,32.68116968,3741.284453325,Nevada
2019-06-30,421.74467108,2816.5159265699995,0.0,15.97442469,1.06756949,68.98279859,30.03832048,3354.3237109,Nevada
2019-09-30,874.8965176199999,4190.95993646,0.0,11.985619799999998,1.00879051,73.59194881,31.00904549,5183.451858689999,Nevada
2019-12-31,701.0895118199999,3031.01761448,0.0,7.26888246,1.11190326,49.40180388,29.8041378,3819.693853699999,Nevada
2020-03-31,385.6596629,2981.2124267400004,0.0,7.370795670000001,1.210547,56.34130771,32.39190403,3464.1866440500007,Nevada
2020-06-30,421.63856678,2997.42312391,0.0,13.50791463,1.08240574,81.94163936,29.85309114,3545.44674156,Nevada
2020-09-30,877.6790214399998,4317.669768739999,0.0,11.195604629999998,0.8665930000000001,82.54753172,26.12964177,5316.088161299998,Nevada
2020-12-31,440.45996944,3001.96134682,0.0,8.31637107,1.062893,54.67738272,31.93543275,3538.4133958,Nevada
2021-03-31,276.17004346,2832.14003996,0.0,9.5527362,1.182233,60.100942620000005,30.108872450000003,3209.25486769,Nevada
2021-06-30,670.84124172,3151.990558895,0.0,14.83620012,1.199666,99.11774039,31.88171874,3969.867125865,Nevada
2021-09-30,1005.72923122,4231.40878682,0.0,11.097740220000002,0.8542819999999999,104.10641205,30.50419716,5383.70064947,Nevada
2021-12-31,987.99344826,2689.51532367,0.0,5.499868080000001,1.183091,68.532024,32.00310482,3784.72685983,Nevada
2022-03-31,-176.24935328929567,3047.4103468660355,0.0,10.995984756950108,1.2796615164080736,82.40955534203891,34.18940777773445,3000.035602969871,Nevada
2022-06-30,-479.8871446873892,3205.355597751018,0.0,14.755931975564804,1.2975405910094904,91.602604838882,33.54164415225729,2866.666174621343,Nevada
2022-09-30,155.51534636871898,4200.052919763125,0.0,10.98698978979213,1.239856495783627,93.22121665312912,33.593307079340995,4494.60963614989,Nevada
2022-12-31,-1.979639351867244,3159.2725215384494,0.0,7.938539154437982,1.3137528167787804,88.03627411530385,34.79966503661381,3289.3811133097165,Nevada
2023-03-31,-392.66606890221686,2973.826171475236,0.0,12.704682061941943,1.361187307671585,91.62653473105806,35.99441097042304,2722.846917644114,Nevada
2023-06-30,-787.8878589984848,3239.008066076104,0.0,14.685702054800004,1.372929128303531,99.47113064546802,35.13637061519054,2601.7863395213813,Nevada
2023-09-30,-158.79175295241308,4231.307894733586,0.0,10.7216839974797,1.3093423337625698,101.2184857317115,35.17173430473315,4220.93738814886,Nevada
2023-12-31,-262.21607609124186,3192.17772199119,0.0,7.3160778624599,1.3261150226588558,96.98346036184982,36.32924347370443,3071.916542620621,Nevada
2024-03-31,-463.8700367324167,3276.038143914271,0.0,7.768855980236703,1.4032529158349014,101.10820733899205,36.63429432397827,2959.0827177408964,Nevada
2024-06-30,-617.0711889938044,3406.065881959993,0.0,14.609114836597149,1.4329298281635778,111.22922011327758,36.89274249961137,2953.1587002438387,Nevada
2024-09-30,116.00823238978028,4371.422922170495,0.0,11.33624642564844,1.404129423488803,113.70470457411662,35.97293495623667,4649.849169939766,Nevada
2024-12-31,-168.68551354092986,3407.076940256094,0.0,8.52945619653355,1.590905561284761,106.24625784182672,38.52652390889847,3393.2845702237078,Nevada
2001-03-31,1064.261632,45.5840645,16.478292999999997,5.780481000000001,0.0,0.0,8.744728,1140.8491984999998,New Hampshire
2001-06-30,706.7247359999999,54.2504285,32.578585,8.543997000000001,0.0,0.0,8.365195000000002,810.4629414999998,New Hampshire
2001-09-30,1046.264984,48.82288,32.914479,3.126123,0.0,0.0,8.405929,1139.534395,New Hampshire
2001-12-31,1072.298938,55.53802,31.034302,3.3515580000000003,0.0,0.0,8.109848,1170.3326660000002,New Hampshire
2002-03-31,1027.972698,11.4366435,32.519929,5.070366,0.0,0.0,7.756634,1084.7562705,New Hampshire
2002-06-30,813.89287,22.9266855,21.892572,10.235337,0.0,0.0,7.269252,876.2167165,New Hampshire
2002-09-30,1050.399924,44.095294,33.181837,2.370627,0.0,0.0,6.592677,1136.6403590000002,New Hampshire
2002-12-31,970.301604,65.5653935,33.235682999999995,6.283347,0.0,0.0,7.058235,1082.4442624999997,New Hampshire
2003-03-31,1048.849836,431.179322,32.49487800000001,5.136411,0.0,0.0,6.686916999999999,1524.3473639999995,New Hampshire
2003-06-30,722.181554,341.246586,32.88597,8.169084000000002,0.0,0.0,5.799108,1110.282302,New Hampshire
2003-09-30,1092.879006,818.4275425000001,33.071441,4.696356,0.0,0.0,7.312156,1956.3865015,New Hampshire
2003-12-31,1177.6732980000002,554.3415964999999,22.139455,9.954798,0.0,0.0,6.745755,1770.8549025,New Hampshire
2004-03-31,1075.8135631599998,665.13600505,32.877871,6.660023789999999,0.0,0.0,7.55715861,1788.0446216099997,New Hampshire
2004-06-30,827.7440566399999,604.654307745,32.91479100000001,9.82703631,0.0,0.0,6.97015718,1482.1103488749998,New Hampshire
2004-09-30,1220.10508466,702.422919915,33.247045,5.781657840000001,0.0,0.0,7.451565479999999,1969.008272895,New Hampshire
2004-12-31,1094.00748686,652.8059291899999,33.268742,5.36216499,0.0,0.0,7.352250779999999,1792.79657382,New Hampshire
2005-03-31,1073.8313725199998,749.2594645849999,31.464992,7.71834714,0.0,0.0,7.544270669999999,1869.818446915,New Hampshire
2005-06-30,927.23047752,853.5508555900001,21.401978,12.67970046,0.0,0.0,7.42588198,1822.28889355,New Hampshire
2005-09-30,1185.67851108,945.90261365,35.004346,4.9682740800000005,0.0,0.0,8.15582286,2179.70956767,New Hampshire
2005-12-31,1095.67943356,612.0917241599999,35.055189,12.41064384,0.0,0.0,7.88514295,1763.1221335099997,New Hampshire
2006-03-31,1209.70414884,912.984600945,34.252348,8.68217994,0.0,0.0,5.97629284,2171.599570565,New Hampshire
2006-06-30,881.0218946399999,355.496816225,34.653567,9.74238489,0.0,0.0,5.20980947,1286.124472225,New Hampshire
2006-09-30,1130.3545334,815.9582013099999,33.591909,5.93083533,0.0,0.0,6.08538029,1991.92085933,New Hampshire
2006-12-31,1120.59524804,752.853518475,19.674304,7.751709000000001,0.0,0.0,7.70512626,1908.579905775,New Hampshire
2007-03-31,1105.5019008399995,476.16993137,33.606404000000005,6.33032883,0.0,0.0,8.65907407,1630.26763911,New Hampshire
2007-06-30,856.61967724,594.4241294349999,34.852441,10.2887148,0.0,0.0,8.64989652,1504.834858995,New Hampshire
2007-09-30,1174.1129755599998,987.116827845,35.738131,3.214575,0.0,0.0,9.770507150000002,2209.9530165549995,New Hampshire
2007-12-31,1216.26882274,595.624044785,35.733516,6.73618764,0.0,0.0,9.55734681,1863.919917975,New Hampshire
2008-03-31,1160.3121689,891.2609614,30.285502,7.28546427,0.0,0.0,9.13451239,2098.2786089600004,New Hampshire
2008-06-30,654.6022565999999,668.8544794649999,19.808139,11.211536069999998,0.0,0.0,9.15367132,1363.630082455,New Hampshire
2008-09-30,1011.99816628,884.63239827,35.740744,8.87416677,0.0,0.0,9.68266958,1950.9281449,New Hampshire
2008-12-31,1080.84777312,791.7616002249999,35.719697000000004,6.92653899,0.134147,0.0,9.93385948,1925.323615815,New Hampshire
2009-03-31,1134.0242128599998,682.68800078,34.926775,7.62758514,0.2214875,0.0,9.02745885,1868.51552013,New Hampshire
2009-06-30,943.56479256,533.55478914,35.344686,11.28269646,0.21230274,0.0,8.41364862,1532.37291552,New Hampshire
2009-09-30,538.90022616,561.94983629,35.681412,7.72697772,0.15731924,0.0,10.36463269,1154.7804041,New Hampshire
2009-12-31,573.6527404,712.37040738,8.663876,8.653069949999999,0.22109139,0.0,9.1888526,1312.75003772,New Hampshire
2010-03-31,1031.43581932,433.06565809000006,34.993543,8.13630888,0.24158472,0.0,9.60324789,1517.4761619,New Hampshire
2010-06-30,765.97821668,383.738132295,35.424324,9.17502579,0.19432205,0.0,8.77001067,1203.280031485,New Hampshire
2010-09-30,940.00488968,894.776938155,35.71657700000001,3.04373202,0.16293797,0.0,9.59954091,1883.304615735,New Hampshire
2010-12-31,549.33353062,838.15445264,35.696271,10.674176309999998,0.38509952,0.0,9.64340591,1443.886936,New Hampshire
2011-03-31,1015.39657914,780.3258509,34.644792,6.81220092,0.24819886,0.0,9.31134383,1846.73896565,New Hampshire
2011-06-30,497.30516934,699.61914326,14.060228,14.30085153,0.16516916,0.0,6.2490854,1231.6996466900002,New Hampshire
2011-09-30,494.25091326,837.53270341,35.737975,5.0447796,0.14234662,0.0,9.45210491,1382.1608227999998,New Hampshire
2011-12-31,372.2176493,763.195951925,24.273496,7.54319895,0.30348149,0.0,8.7449977,1176.2787753650002,New Hampshire
2012-03-31,585.5773893,875.505825905,28.656238,7.80986052,0.55932292,0.0,9.64686024,1507.7554968850004,New Hampshire
2012-06-30,42.935071,788.3770705449999,29.154684,8.7677394,0.68596723,0.0,9.19964897,879.1201811449998,New Hampshire
2012-09-30,342.0866648,975.32147251,24.964953,3.24926406,0.62616723,0.0,9.43089936,1355.6794209599998,New Hampshire
2012-12-31,407.94878984,650.823243715,23.683478,6.36580644,0.8416297500000001,0.0,10.10363594,1099.766583685,New Hampshire
2013-03-31,954.7334674,487.345334395,35.031945,7.17477369,1.42328992,0.0,10.72922121,1496.4380316149998,New Hampshire
2013-06-30,105.83342314,284.217471265,35.42981,10.85978586,1.3233688,0.0,9.89252067,447.556379735,New Hampshire
2013-09-30,239.4896351,717.8167404149999,35.772893,6.392412179999999,1.01934716,0.0,10.6302348,1011.121262655,New Hampshire
2013-12-31,329.45056704,452.69757502,35.812777000000004,5.5441953,1.29338625,0.0,11.13115047,835.92965108,New Hampshire
2014-03-31,1016.28212568,192.29704435,34.973510000000005,6.23898954,1.70188525,0.12249969,11.71432464,1263.33037915,New Hampshire
2014-06-30,55.860945560000005,604.1135842200001,25.640602,12.32428575,1.26324848,0.1752942299999999,10.99331114,710.37127138,New Hampshire
2014-09-30,89.73828642,695.9604518599999,35.768551,4.39644534,0.93921139,0.19152372,12.80746493,839.8019346599999,New Hampshire
2014-12-31,282.2388769,559.597777585,35.804782,6.04888137,1.44620775,0.12583004,13.7887566,899.0511122450001,New Hampshire
2015-03-31,928.02089158,609.8881690899999,34.99804100000001,4.85467584,1.80531767,0.18120888,12.26163987,1592.00994393,New Hampshire
2015-06-30,13.381479419999998,707.5636798449999,35.407008000000005,11.52188016,1.3467962299999998,0.27340303,12.77628947,782.2705361550001,New Hampshire
2015-09-30,71.48431418,834.010065805,34.776495,3.96252486,0.79600664,0.32749961,14.13019773,959.4871038249998,New Hampshire
2015-12-31,54.170063840000005,646.9318681950001,18.113108,6.33557358,1.55732746,0.23855454,12.72745269,740.073948305,New Hampshire
2016-03-31,179.89657812000002,270.21835436,32.730126000000006,9.28348449,1.82675155,0.38577751,13.30340727,507.6444793,New Hampshire
2016-06-30,9.98029886,622.1481876050001,35.517235,7.878539969999999,1.22628181,0.62907753,11.57624785,688.9558686250001,New Hampshire
2016-09-30,134.10497844,826.451347665,35.779445,2.4298381800000004,1.03620764,0.7232359199999999,14.63831284,1015.163365685,New Hampshire
2016-12-31,188.16300664,501.42624858,35.868313,4.46124399,1.53097113,0.47666188,14.3714605,746.29790572,New Hampshire
2017-03-31,121.01833752,231.986845395,35.052043000000005,7.26757857,1.62878625,0.7332794300000001,13.91491668,411.601786845,New Hampshire
2017-06-30,49.71982228,512.2636952,23.076092,10.94776263,1.1985763399999998,1.12581654,12.01041525,610.3421802400002,New Hampshire
2017-09-30,32.73412452,631.485211865,35.848436,5.38632906,0.8714631899999999,1.19739047,12.883423919999998,720.406379025,New Hampshire
2017-12-31,147.55556071999996,324.40406095500003,35.902581,6.079762290000001,1.65187022,0.6883534600000001,12.61601327,528.8982019150001,New Hampshire
2018-03-31,418.51342442,96.04162446,35.106525999999995,8.0337873,1.69855673,0.93173518,13.24746498,573.57311907,New Hampshire
2018-06-30,118.234984,296.767761085,35.521746,7.67710083,1.14810449,1.42609887,10.13525532,470.911050595,New Hampshire
2018-09-30,94.47242894,688.9895907599999,35.612083,4.17741261,0.8127178799999999,1.45191693,11.11774297,836.63389309,New Hampshire
2018-12-31,0.0,334.87653506,24.561693,8.566447049999999,1.62718777,0.8330557700000001,9.95002133,380.41493998,New Hampshire
2019-03-31,189.12486024,227.74858088,35.007583,9.94884156,1.75870175,1.12578085,11.99809337,476.71244165,New Hampshire
2019-06-30,47.34239502,306.21438678,35.43852,10.248222600000002,1.26079317,1.6822692200000002,7.66486935,409.85145614,New Hampshire
2019-09-30,75.74091916,678.508056305,35.721712,3.44557122,0.86599578,1.76814065,9.91935923,805.9697543450001,New Hampshire
2019-12-31,93.74014392,463.792546715,35.622184000000004,7.06026804,1.74877443,1.00643048,9.74434408,612.7146916649999,New Hampshire
2020-03-31,56.28445902,315.38660587000004,35.282156,8.93407683,1.882075,1.4428134,8.23393418,427.4461203,New Hampshire
2020-06-30,7.02590196,377.416014775,21.378396,8.17755099,1.74170412,2.11446566,6.5040263,424.358059805,New Hampshire
2020-09-30,0.0,698.73679983,35.759113,2.60372826,1.136681,2.12876187,7.37435905,747.7394430099998,New Hampshire
2020-12-31,84.0792212,319.13347641,35.827883,6.078313710000001,2.062879,1.22766505,6.41340679,454.82284516,New Hampshire
2021-03-31,235.38313394,338.533360825,35.015045,6.792031049999999,1.991093,0.0,8.62959989,626.3442637049999,New Hampshire
2021-06-30,30.52945874,481.89770883000006,35.445761000000005,6.11082927,1.664923,0.0,8.04166567,563.6903465100002,New Hampshire
2021-09-30,32.33733496,810.96763973,35.72483199999999,5.903564310000001,1.080417,0.0,8.65327397,894.66706197,New Hampshire
2021-12-31,18.23654882,471.85365341500005,21.943883000000003,5.69938551,1.818557,0.0,8.331291230000001,527.8833189750001,New Hampshire
2022-03-31,147.28295774944607,460.2490140093673,35.23465626559225,6.872311001923948,1.9407438024606092,0.873007062521901,9.335195806927292,661.7878856982394,New Hampshire
2022-06-30,-238.78130067166563,479.746418209717,32.20067064184535,10.12577299414301,1.7528345181148794,0.9860827345625284,8.018461372661783,294.0489397993789,New Hampshire
2022-09-30,-108.7823269954971,739.5902156587856,36.683591891266346,4.315636448706827,1.574430016423341,1.0036796714412397,9.047510630630416,683.4327373217567,New Hampshire
2022-12-31,-123.1915028043202,555.704798632407,30.43878944172924,7.253262374533388,1.9057196730800103,0.8592203923392967,8.740526295760121,481.7108140055289,New Hampshire
2023-03-31,147.8189206772039,429.0607714985865,36.41353424288748,6.4891969450962685,2.034439348893094,0.9374807279851026,8.933823010720973,631.6881664513734,New Hampshire
2023-06-30,-287.04662321044174,448.2346818533806,33.158875650215485,10.592026780716418,1.817859590439923,1.041612839027894,7.283436476321306,215.0818699796599,New Hampshire
2023-09-30,-166.54672162385768,752.3708786697476,37.35559879871308,3.935605574505385,1.6380367242614482,1.0616236004187205,8.69023661741412,638.5052583612028,New Hampshire
2023-12-31,-198.38776213255983,574.614019418709,29.226661138557983,7.762429419931069,1.9765292901572296,0.9248736833355264,8.18203455653324,424.2987853746642,New Hampshire
2024-03-31,-113.27096298498986,541.4113168753582,33.452019623103816,7.656163912345754,2.144776956981242,0.9864728527817516,8.216021729604668,480.5958089651856,New Hampshire
2024-06-30,-399.6124543970084,555.3019793333867,30.67577428124634,9.127111151601843,2.0246473573873094,1.121777777543211,7.311901872313505,205.9507373764705,New Hampshire
2024-09-30,-238.43573713927668,731.833315599049,35.76624250729239,4.92997335830056,1.841089040370936,1.137312881007017,8.005738040145976,545.0779342868891,New Hampshire
2024-12-31,-212.00689372564847,528.430144836026,33.67200658657956,5.983126471741449,2.1725246355969072,0.9670816903101248,7.799398711411338,367.01738920601696,New Hampshire
2001-03-31,3010.677904,1942.0328455,108.770441,0.094752,0.0,0.0,9.385095,5070.961037499999,New Jersey
2001-06-30,2436.662532,2552.3773015,87.57762,0.087213,0.0,0.0,10.153802,5086.858468499999,New Jersey
2001-09-30,2989.084824,3394.7293,107.064997,0.1077089999999999,0.0,0.0,10.460888,6501.447717999999,New Jersey
2001-12-31,2434.10157,2533.8074885,92.686932,0.088368,0.0,0.0,10.393742,5071.078100499999,New Jersey
2002-03-31,2282.9872840000003,2545.289509,103.70265100000002,0.059661,0.0,0.0,9.972607,4942.011712,New Jersey
2002-06-30,1981.411154,2830.5375710000003,90.460318,0.057225,0.0,0.0,10.208672,4912.67494,New Jersey
2002-09-30,2969.46929,4231.421808,109.789225,0.07644,0.0,0.0,10.828269,7321.585032,New Jersey
2002-12-31,2931.585792,2436.712187,97.301581,0.059283,0.0,0.0,10.591057,5476.249899999999,New Jersey
2003-03-31,3007.996872,2006.0955285,103.093952,0.2207309999999999,0.0,0.0,10.607704000000002,5128.0147875,New Jersey
2003-06-30,1732.590234,2222.6745005,97.982027,0.188517,0.0,0.0,10.989531,4064.4248095,New Jersey
2003-09-30,3109.741914,3026.0712630000003,99.076848,0.227451,0.0,0.0,11.367886,6246.485361999999,New Jersey
2003-12-31,2505.6235,2014.2778095,86.066786,0.17997,0.0,0.0,10.716297,4616.8643625,New Jersey
2004-03-31,2694.0611007,1514.08336363,104.644033,0.19689201,0.0,0.0,9.50764451,4322.49303385,New Jersey
2004-06-30,2308.20849188,2861.7994281250003,73.63998199999999,0.19689201,0.0,0.0,10.42043424,5254.265228255,New Jersey
2004-09-30,3181.29885364,3237.387818265,102.942658,0.19689201,0.0,0.0,10.31150303,6532.137724944999,New Jersey
2004-12-31,2740.50739616,2455.027495295,70.833685,0.19689201,0.0,0.0,10.12864519,5276.694113654999,New Jersey
2005-03-31,3019.24702594,1617.63558063,101.380799,0.18079341,0.0,0.0,9.992700269999998,4748.436899249999,New Jersey
2005-06-30,2425.56548096,2063.556627805,91.476125,0.17919132,0.0,0.0,11.23697796,4592.014403045,New Jersey
2005-09-30,3413.75181054,3594.943296855,109.649956,0.10372047,0.0,0.0,11.41142209,7129.860205955,New Jersey
2005-12-31,3299.7150277599994,1735.6592096749998,105.585025,0.18966003,0.0,0.0,11.146838329999998,5152.295760794999,New Jersey
2006-03-31,2959.5000433,1619.66077336,110.0788,0.20877717,0.02383225,0.0,11.19930025,4700.67152633,New Jersey
2006-06-30,2458.28890544,2201.860333695,101.429146,0.20399022,0.06161818,0.0,11.44251757,4773.2865111050005,New Jersey
2006-09-30,3043.94593566,3540.4552814850003,110.51350700000002,0.19101096,0.04507607,0.0,11.50497823,6706.655789404999,New Jersey
2006-12-31,2804.59812468,1831.378207745,101.361052,0.14038311,0.0773565,0.0,11.40285555,4748.957979585,New Jersey
2007-03-31,2589.7897687399995,1744.34232018,109.15095100000002,0.12707247,0.0945698,0.0,9.46884956,4452.973531749999,New Jersey
