date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other,state
2021-09-30,18392.00983,366.83353,9824.0079,7447.243,3.43,3.24002,1243.44748,316.25399,New Jersey
2021-12-31,15084.75965,199.15742,7616.954,6618.089,2.368,5.5448900000000005,812.5432,318.81207,New Jersey
2022-03-31,15658.41269958586,-181.6340419645053,8309.132010375282,7675.585236045095,4.957457522994302,7.376771007383537,1071.1321713129744,313.552545659407,New Jersey
2022-06-30,14877.66652433766,-593.5811669690916,9268.118273977085,6528.017992583926,4.936331248634096,6.642917750549014,1192.0495982151886,322.61391299134345,New Jersey
2022-09-30,18605.71719519097,-133.96011073956106,11617.099389907442,7453.294952419048,3.484021823564933,5.56180761253163,1205.4813963466754,335.9210128359182,New Jersey
2022-12-31,14923.086366430223,-438.1666569622144,9103.495472109113,6672.894895245277,3.7674902364548624,7.421523221670887,1092.5142961341458,331.37796658052935,New Jersey
2023-03-31,15498.082518945412,-266.00403545372,8617.564985521847,7489.717519454782,5.232087017068743,8.005884826711625,1189.0863631234276,295.6566468616279,New Jersey
2023-06-30,14534.157668463751,-733.6930192109389,9476.121660747784,6409.064468224584,5.173662554374525,7.070494552584557,1300.8258622700498,306.3299784207354,New Jersey
2023-09-30,18155.49055921208,-284.17480149547555,11804.080665232774,7244.723017201122,3.6719275894599033,6.013370594237717,1324.230795986109,326.74097300746257,New Jersey
2023-12-31,14767.084120220745,-598.6646733910156,9692.189529912624,6534.146274902843,3.75109442608447,7.838125118892454,1209.2640138673466,322.3529805946873,New Jersey
2024-03-31,14545.10589155406,-623.1148550527414,8574.576236003344,7269.531506718609,3.870173743720572,7.308029940516944,1240.7002865725358,304.4622208092178,New Jersey
2024-06-30,13946.293138023106,-928.0407040975574,9728.14842157721,5933.83233698169,3.924575159218145,6.902608197520526,1376.8577443221925,307.6359804688409,New Jersey
2024-09-30,17805.653295203483,-413.1704445718374,12004.347848011112,7092.331248155959,2.551873900666356,5.775122614956315,1376.549900141703,314.2741664623692,New Jersey
2024-12-31,12719.862193658895,-755.3134605951059,8589.749322706723,5981.673555839821,3.231982305262843,7.713855495821408,1254.4203639090124,299.9381556610707,New Jersey
2001-03-31,8249.802,7085.645,1070.776,0.0,59.917,0.0,0.0,4.657,New Mexico
2001-06-30,8501.442,6914.671,1489.594,0.0,74.92,0.0,0.0,4.383,New Mexico
2001-09-30,8842.969,7291.5,1469.28,0.0,65.281,0.0,0.0,4.857,New Mexico
2001-12-31,8017.43,7110.371,857.621,0.0,37.203,0.0,0.0,4.755,New Mexico
2002-03-31,7073.86,6301.567,701.025,0.0,60.422,0.0,0.0,3.571,New Mexico
2002-06-30,8115.179,7127.97,894.503,0.0,83.542,0.0,0.0,3.754,New Mexico
2002-09-30,7922.217,6706.567,1130.816,0.0,72.438,0.0,0.0,2.814,New Mexico
2002-12-31,7550.45,6766.775,715.395,0.0,48.189,0.0,0.0,9.269,New Mexico
2003-03-31,7796.455,7044.468,701.144,0.0,37.642,0.0,0.0,0.0,New Mexico
2003-06-30,8397.357,7472.989,859.291,0.0,51.146,0.0,0.0,0.0,New Mexico
2003-09-30,8782.462,7448.702,1235.626,0.0,48.615,42.844,0.0,0.0,New Mexico
2003-12-31,7759.378,6846.685,722.645,0.0,33.296,139.891,0.0,0.0,New Mexico
2004-03-31,7395.48108,6535.20625,671.45871,0.0,34.73676,143.945,0.0,0.0,New Mexico
2004-06-30,8190.43083,7212.41425,789.31704,0.0,34.73676,149.112,0.0,0.0,New Mexico
2004-09-30,8940.91766,7900.06325,901.05341,0.0,34.73676,98.78,0.0,0.0,New Mexico
2004-12-31,8413.531,7616.21525,630.84455,0.0,34.73676,121.628,0.0,0.0,New Mexico
2005-03-31,8379.14299,7403.63329,736.05412,0.0,39.32656,188.93073,0.0,1.16978,New Mexico
2005-06-30,8452.13087,7055.23436,1113.05315,0.0,48.68688,222.09224,0.0,1.15835,New Mexico
2005-09-30,9536.66768,7862.02695,1453.4522,0.0,39.74035,172.89514,0.0,1.20595,New Mexico
2005-12-31,8767.70047,7626.3534,884.65532,0.0,37.23921,210.71189,0.0,1.11314,New Mexico
2006-03-31,8514.28746,7310.34093,746.02648,0.0,50.90567,385.489,0.0,6.10611,New Mexico
2006-06-30,9087.09014,6999.62694,1670.38692,0.0,65.62335,335.411,0.0,4.8864,New Mexico
2006-09-30,10260.77745,8046.48231,1933.18021,0.0,45.30765,224.72,0.0,5.02875,New Mexico
2006-12-31,9403.46951,7502.55782,1540.00528,0.0,36.37434,309.816,0.0,5.86341,New Mexico
2007-03-31,8733.38136,6999.09201,1341.30396,0.0,60.4467,318.764,0.0,3.63575,New Mexico
2007-06-30,8264.08833,6338.11198,1482.8476,0.0,87.35447,343.331,0.0,4.1597100000000005,New Mexico
2007-09-30,10216.02749,7613.37494,2217.54229,0.0,72.50134,299.216,0.0,3.86602,New Mexico
2007-12-31,8771.83565,6653.06845,1618.31014,0.0,47.6755,431.928,0.0,4.33247,New Mexico
2008-03-31,7590.35026,5322.03238,1687.84495,0.0,61.87005,489.204,0.0,5.25641,New Mexico
2008-06-30,9159.70077,6582.12213,2005.32166,0.0,101.58986,457.605,0.0,5.6266300000000005,New Mexico
2008-09-30,10035.105,7563.35784,2098.34278,0.0,90.16332,268.226,0.0,5.539,New Mexico
2008-12-31,10224.68091,7546.72072,2174.49712,0.0,58.66479,427.752,0.0,5.51156,New Mexico
2009-03-31,9339.74986,6659.41589,2149.18308,0.0,57.92577,454.48821,0.0,8.01744,New Mexico
2009-06-30,9823.25341,7355.42688,2013.57373,0.0,89.16591,343.54393,0.0,8.47525,New Mexico
2009-09-30,10607.8977,7585.36308,2620.82622,0.0,69.52075,312.44006,0.0,8.6934,New Mexico
2009-12-31,9903.43773,7517.10235,1877.48962,0.0,54.35057,436.24579,0.0,8.47791,New Mexico
2010-03-31,7913.17664,5253.99148,2182.90753,0.0,42.27324,417.76412,0.0,3.23683,New Mexico
2010-06-30,8629.34752,6116.98956,1898.10071,0.0,65.75137,531.34068,0.0,3.44551,New Mexico
2010-09-30,10150.91551,7134.05853,2581.02062,0.0,63.75986,358.35247,0.0,3.5025,New Mexico
2010-12-31,9558.10251,7112.74954,1850.05377,0.0,45.22554,524.72475,0.0,3.49479,New Mexico
2011-03-31,9413.597,6932.86279,1830.48868,0.0,45.03975,578.82866,0.0,2.21596,New Mexico
2011-06-30,9094.14711,6350.45817,1956.58127,0.0,59.63769,686.20047,0.0,2.31533,New Mexico
2011-09-30,10536.41596,7387.76106,2725.54651,0.0,55.79222,322.5263,0.0,2.43415,New Mexico
2011-12-31,9136.97925,6469.78142,2053.36728,0.0,34.29634,516.94156,0.0,2.461,New Mexico
2012-03-31,8892.58819,6103.33911,1997.24499,0.0,48.26192,663.05558,0.0,3.46101,New Mexico
2012-06-30,8499.96104,5484.01111,2263.47522,0.0,75.06015,574.80763,0.0,3.53998,New Mexico
2012-09-30,10309.97703,7035.81379,2741.01984,0.0,58.7129,374.26851,0.0,3.60038,New Mexico
2012-12-31,8933.38319,6370.88491,1797.30126,0.0,40.78403,613.65629,0.0,3.66495,New Mexico
2013-03-31,9063.11887,6545.54358,1757.92778,0.0,19.66611,635.6781,0.0,4.58695,New Mexico
2013-06-30,8773.95009,5629.15128,2370.97326,0.0,31.43368,619.7946,0.0,4.73023,New Mexico
2013-09-30,9530.19809,6192.06777,2821.59833,0.0,23.72903,374.49717,0.0,4.8788800000000005,New Mexico
2013-12-31,8503.69814,5778.50829,2024.74374,0.0,17.00917,563.45113,0.0,5.10713,New Mexico
2014-03-31,7707.40981,4863.15096,2048.79129,0.0,20.77567,700.09483,77.67873,6.0245,New Mexico
2014-06-30,8211.30524,4979.15453,2383.28692,0.0,32.84671,659.0171,165.51245,5.83536,New Mexico
2014-09-30,8765.983,5519.29911,2652.98588,0.0,25.69299,361.7834,217.68221,5.74223,New Mexico
2014-12-31,7621.51183,4994.02672,1890.59205,0.0,19.06564,553.85468,173.86611,5.97834,New Mexico
2015-03-31,7235.39559,4384.88667,2259.69645,0.0,25.37701,411.79356,161.79216,7.04531,New Mexico
2015-06-30,8078.10711,5201.94698,2093.75181,0.0,31.05104,534.91027,227.40257,7.1628,New Mexico
2015-09-30,8881.46824,5554.26458,2728.48308,0.0,23.95485,383.65868,208.16805,7.62576,New Mexico
2015-12-31,8506.42736,5298.43355,2282.69241,0.0,19.09012,759.65851,159.93744,8.07953,New Mexico
2016-03-31,7646.44054,3982.74537,2468.28762,0.0,32.28819,1012.65531,158.40314,8.24849,New Mexico
2016-06-30,7349.30281,3928.77479,2348.57798,0.0,48.16634,843.10486,202.09366,7.97703,New Mexico
2016-09-30,8520.64645,4573.65749,2944.40299,0.0,35.39008,744.35204,246.35105,7.7322,New Mexico
2016-12-31,9395.65505,5880.09224,2196.2843,0.0,32.1274,1005.30881,301.83629,8.35267,New Mexico
2017-03-31,8667.43413,5232.14708,2086.94525,0.0,45.48511,1046.94064,277.37141,8.45577,New Mexico
2017-06-30,7841.06731,3961.83221,2273.64952,0.0,52.20326,1142.60651,450.31603,7.85479,New Mexico
2017-09-30,9171.58806,5124.15682,2719.12247,0.0,51.82873,932.23612,384.20863,6.08819,New Mexico
2017-12-31,7917.32315,4096.34651,2051.93791,0.0,43.7319,1472.78782,285.04684,7.56522,New Mexico
2018-03-31,6237.73167,2167.2593,2074.7353,0.0,37.43791,1692.3042,310.26353,8.28852,New Mexico
2018-06-30,7985.18953,2679.04451,3112.55715,0.0,43.64666,1701.01984,508.61882,7.9356,New Mexico
2018-09-30,9310.12778,4109.34931,3623.80329,0.0,38.62605,1112.74479,476.86572,8.17448,New Mexico
2018-12-31,9140.63289,4445.87854,2817.08144,0.0,29.83539,1585.48219,303.26034,9.16465,New Mexico
2019-03-31,8122.56631,3490.47078,2580.88516,0.0,36.70498,1693.3581,315.65798,23.097,New Mexico
2019-06-30,7998.58274,3173.50869,2608.94783,0.0,44.90221,1685.49948,504.19076,18.63436,New Mexico
2019-09-30,10250.02761,4459.47264,3729.58152,0.0,45.54548,1534.58199,502.56046,18.68545,New Mexico
2019-12-31,8803.33327,3568.21296,2883.77733,0.0,31.02733,1978.64744,344.12694,19.46761,New Mexico
2020-03-31,8403.69819,3057.71837,2882.29841,0.0,45.18046,2064.03915,402.35911,22.67642,New Mexico
2020-06-30,8105.20301,2630.85708,2759.53464,0.0,57.40336,2095.92947,641.04896,17.65885,New Mexico
2020-09-30,10147.1257,4380.79637,3769.3465,0.0,54.37018,1407.69874,609.39307,14.21241,New Mexico
2020-12-31,7419.55754,2718.81244,2590.72814,0.0,45.754,1656.50965,461.00507,22.94121,New Mexico
2021-03-31,8194.73325,2828.91275,2350.93979,0.0,0.0,2566.9435,464.56236,24.62614,New Mexico
2021-06-30,8389.05149,2442.91447,2643.64331,0.0,0.0,2682.93664,676.88787,17.30058,New Mexico
2021-09-30,9608.17123,3792.67194,3168.65664,0.0,0.0,2068.33708,638.98297,16.35754,New Mexico
2021-12-31,9079.33908,3471.81989,1870.77971,0.0,0.0,3330.0549,444.16232,19.99265,New Mexico
2022-03-31,7713.131524539971,2378.440195420859,2774.771266978121,0.0,23.358657977451024,2535.141494601653,576.8081486329469,17.81328315854943,New Mexico
2022-06-30,8076.753372777279,2357.623727230307,3030.265942946489,0.0,37.83502582729123,2606.0984162627856,641.6419444218599,17.195504493780465,New Mexico
2022-09-30,9091.775992417308,3075.967461239103,3532.4678767238343,0.0,30.45412107823676,2454.869669061671,645.6167134384799,17.180711014038128,New Mexico
2022-12-31,8232.17485293661,2644.6746495800235,2874.6800268143406,0.0,16.837136985155745,2759.5789795999194,609.9861451798802,18.29128194050309,New Mexico
2023-03-31,7605.4124128693475,2052.063195714798,2861.0941282774484,0.0,20.950159016339192,2757.808797687884,638.715181925067,18.83803887942178,New Mexico
2023-06-30,7909.245483001776,2055.9447211406787,3051.7929239961013,0.0,34.394112733695955,2846.429001655616,700.8271341235858,18.38864754121499,New Mexico
2023-09-30,9109.877022205435,2742.905952350432,3688.176476604271,0.0,27.87778561689469,2745.8494059934583,706.3838135131501,18.63558588151177,New Mexico
2023-12-31,8049.861118678191,2126.635013463057,3048.179378572006,0.0,12.586749027038463,3015.1139673369457,670.010755466476,19.37733555652055,New Mexico
2024-03-31,7683.759513599785,1584.8291504084552,3052.820460714391,0.0,22.48087568780528,3166.66305758479,689.6939486327851,20.75413058169336,New Mexico
2024-06-30,7838.357286949994,1536.3749444704497,3231.5635417545154,0.0,39.28187237260393,3158.297428535,758.7479359401458,19.77822882862536,New Mexico
2024-09-30,9013.413146833253,2533.8195561347093,3622.3462162643295,0.0,30.36441839647968,2958.939601507014,760.676352250661,19.238543218382706,New Mexico
2024-12-31,8262.831311052867,2258.967629989806,2930.100516721366,0.0,19.74055993007442,3227.821494313902,740.0597946663269,21.05372203091701,New Mexico
2001-03-31,36196.333,6883.214,5851.531,10033.749,6233.267,4.642,0.0,633.98,New York
2001-06-30,34903.279,5500.198,9052.85,9329.389,6016.863,5.281,0.0,647.035,New York
2001-09-30,39430.381,6126.905,14005.743,10540.642,5074.493,5.589,0.0,664.764,New York
2001-12-31,33384.563,4921.605,9787.089,10491.205,5759.331,5.027,0.0,644.054,New York
2002-03-31,32452.418,5191.852,8001.333,10249.073,6490.414,14.486,0.0,572.662,New York
2002-06-30,33583.218,5104.833,8450.948,10091.822,6847.917,15.906,0.0,632.874,New York
2002-09-30,40441.856,6443.572,13797.169,10809.809,5616.165,17.282,0.0,681.428,New York
2002-12-31,33114.194,6498.855,8201.74,8466.787,6093.398,33.95,0.0,654.524,New York
2003-03-31,34306.607,6377.459,6261.119,10182.614,5750.304,10.515,0.0,590.573,New York
2003-06-30,31804.01,5121.347,6188.19,9666.518,6050.753,8.439,0.0,628.135,New York
2003-09-30,37987.199,6213.763,10338.788,9884.69,5817.604,9.064,0.0,653.765,New York
2003-12-31,33545.498,5868.499,5368.251,10945.383,6649.999,13.185,0.0,664.566,New York
2004-03-31,35318.11354,6233.95455,5098.75973,10269.797,6009.43759,36.05371,0.0,648.0941,New York
2004-06-30,33739.22459,5503.59542,6919.77872,10203.397,5817.17355,27.13814,0.0,619.71847,New York
2004-09-30,36925.95765,6097.75123,9025.60541,10338.392,5960.49207,17.50414,0.0,731.04274,New York
2004-12-31,31981.49788,5017.40281,6249.90142,9828.719,6202.5581,35.75374,0.0,680.74621,New York
2005-03-31,34968.22245,5106.71333,5973.94863,10236.993,7052.6875,29.13182,0.0,657.02244,New York
2005-06-30,34105.63927,4347.46448,7981.45698,10249.354,6739.82252,19.02651,0.0,701.29437,New York
2005-09-30,43096.18606,5875.69833,12561.91929,10713.11,5571.48422,17.76554,0.0,758.60127,New York
2005-12-31,34717.37086,5267.76356,5355.37624,11243.695,6418.52411,37.06614,0.0,739.44747,New York
2006-03-31,33924.11588,5533.30459,7115.16344,10651.683,7259.88483,173.97096,0.0,691.33424,New York
2006-06-30,33490.06107,4951.86097,10491.11801,9919.417,6627.34234,129.98709,0.0,727.05017,New York
2006-09-30,41488.95739,5801.16988,15439.79683,11087.378,6688.01112,130.26745,0.0,765.52119,New York
2006-12-31,33362.29787,4681.50448,9087.79975,10565.421,6769.41692,221.14551,0.0,734.00036,New York
2007-03-31,37140.85851,5750.68815,9002.67921,10116.533,7143.36767,284.35519,0.0,673.70939,New York
2007-06-30,35159.75005,5040.75478,11085.02653,10301.615,6446.69964,183.03475,0.0,729.32583,New York
2007-09-30,40040.54355,5514.46915,15535.618,11215.025,5614.70974,150.04911,0.0,765.51794,New York
2007-12-31,33537.53534,5099.63035,10010.30743,10819.681,6047.77839,216.03695,0.0,705.34653,New York
2008-03-31,34091.66448,5426.04209,9201.29149,11024.423,6692.01932,281.42982,0.0,708.511,New York
2008-06-30,32929.20025,4378.41119,10329.53322,9957.63,6796.38684,350.36025,0.0,764.48834,New York
2008-09-30,38450.35134,5090.0876,14156.66555,10995.302,6486.66151,218.21254,0.0,800.7014,New York
2008-12-31,34850.8841,4259.58447,10168.97018,11231.816,6748.06345,400.6977,0.0,781.62239,New York
2009-03-31,34093.69814,4277.23789,9385.57006,10666.894,6884.62559,546.42521,0.0,711.34729,New York
2009-06-30,31567.15108,2685.99299,10095.76891,10315.278,7027.22539,616.0731,0.0,785.6009,New York
2009-09-30,35404.14874,3138.29665,12752.89989,11113.22,6739.30926,415.32499,0.0,807.47058,New York
2009-12-31,32085.55172,2657.34507,9545.35836,11389.222,6963.94614,688.51531,0.0,773.68352,New York
2010-03-31,31718.85511,3864.44075,9126.85894,10507.559,6508.14963,674.51893,0.0,717.25128,New York
2010-06-30,32068.00948,2655.49125,11361.58231,10166.574,6185.96606,604.37687,0.0,745.21201,New York
2010-09-30,39916.91425,4187.2308,17039.07507,10491.849,6178.8313,549.32312,0.0,801.03599,New York
2010-12-31,33257.87479,2875.6032,11388.0288,10703.553,6598.75005,767.93507,0.0,786.74598,New York
2011-03-31,32312.36086,3193.99043,10554.50822,10411.889,6274.79596,815.75619,0.0,647.50845,New York
2011-06-30,32522.63492,2301.85535,11691.28379,9802.292,7232.72084,684.7232,0.0,736.59089,New York
2011-09-30,39104.35432,2951.85313,16500.60213,11209.193,6930.85038,451.88849,0.0,792.78644,New York
2011-12-31,33540.99684,978.4613,12058.36073,11271.635,7558.62044,875.70112,0.0,789.57783,New York
2012-03-31,32457.50391,1040.60591,11742.74869,10430.428,7502.69048,1022.77471,0.0,697.0668,New York
2012-06-30,32473.23175,457.89654,15016.43077,9387.014,6168.68849,647.64606,0.0,776.30617,New York
2012-09-30,38634.15461,1817.32708,19035.87034,10985.415,5300.32416,456.07586,0.0,853.82888,New York
2012-12-31,32203.3533,1235.20958,13667.2065,9971.703,5680.78808,865.08053,0.0,789.0656,New York
2013-03-31,33625.4757,1851.75748,12718.10202,10786.914,6242.37483,1024.29175,0.0,679.28469,New York
2013-06-30,32390.26551,905.79217,12875.1397,11053.225,5802.59063,890.74813,0.0,787.18927,New York
2013-09-30,36957.35759,1014.74739,16770.33041,11329.881,6228.78381,530.39761,0.0,842.48649,New York
2013-12-31,33143.73117,924.8077,11990.81449,11585.586,6699.54002,1094.06052,0.0,856.46244,New York
2014-03-31,35102.61597,2377.65112,12386.62423,10408.595,6113.61242,1223.74967,75.03678,752.02828,New York
2014-06-30,32036.9963,953.14709,12614.89849,10206.86,6592.59734,920.12777,121.82456,806.72846,New York
2014-09-30,36146.04258,754.29713,16575.57247,10698.79,6605.30277,659.72596,134.14082,882.78117,New York
2014-12-31,33791.6573,506.95877,12802.66377,11724.379,6775.38974,1164.80376,89.77268,854.25865,New York
2015-03-31,34052.3506,1126.48254,12741.90142,10639.845,5939.60198,1270.35465,116.56866,718.26076,New York
2015-06-30,32606.07304,437.16672,13181.95386,11137.354,6181.11065,933.04216,207.67585,767.24931,New York
2015-09-30,38845.89975,533.23882,18486.02612,11307.308,7099.75938,567.73656,226.5308,815.78565,New York
2015-12-31,33077.36217,283.17745,12513.53407,11518.364,6794.04799,1205.84664,138.2674,812.53106,New York
2016-03-31,32085.31167,418.03386,11592.9679,10960.119,6814.37867,1304.82382,187.92539,723.48565,New York
2016-06-30,31520.19139,324.02841,14032.23857,8698.112,6981.28402,770.83606,309.1709,749.11502,New York
2016-09-30,39484.99958,836.69256,19563.20478,11091.072,6479.93069,628.38626,320.94662,813.0719,New York
2016-12-31,31286.21273,191.48305,11604.92489,10821.687,6612.64062,1236.13387,194.99702,816.4334,New York
2017-03-31,30111.41727,272.52225,10839.23028,9800.077,7258.21189,1178.69272,252.629,729.36012,New York
2017-06-30,30124.12861,190.72708,10865.41543,9656.127,7525.6074,1105.75138,422.43537,780.86319,New York
2017-09-30,35921.88891,137.31259,15205.29739,11381.623,7672.19127,717.28821,441.17839,842.78681,New York
2017-12-31,31867.95107,169.73423,10361.81292,11329.582,7688.92188,1134.21869,248.13652,817.00516,New York
2018-03-31,31258.21466,383.93236,9528.57866,10919.864,7196.9827,1183.71565,330.80503,694.80996,New York
2018-06-30,30725.00291,14.40394,11410.71686,10045.884,7524.57573,926.45971,553.14402,758.30459,New York
2018-09-30,37682.06003,219.0278,18030.65759,10541.684,7310.32819,734.00398,581.24561,780.28088,New York
2018-12-31,32855.22324,73.02153,11840.4732,11411.579,7598.11339,1154.15365,329.00279,781.48492,New York
2019-03-31,31391.67356,333.04071,10696.45558,10439.7,7439.37147,1350.50536,460.54529,683.88333,New York
2019-06-30,29670.3115,9.5499,9554.75641,10831.515,7452.60394,1077.17767,721.12843,662.65299,New York
2019-09-30,37885.05403,79.3608,16407.35768,11755.422,7961.34667,775.01154,766.30027,779.82453,New York
2019-12-31,32656.25026,0.0,10953.56383,11838.381,7767.57295,1253.18644,427.77176,779.55039,New York
2020-03-31,31743.61296,143.69153,11325.30686,10651.344,7437.5349,1248.10276,622.34354,731.37771,New York
2020-06-30,29160.13049,0.0,10482.4355,9211.953,7473.93708,1010.63592,997.9777,724.09201,New York
2020-09-30,37419.88427,0.0,19162.5965,8999.71,7416.06083,870.73948,968.7023,738.7707,New York
2020-12-31,31106.64316,0.0,11995.25461,9567.069,7222.34938,1392.24784,541.36944,763.40064,New York
2021-03-31,30476.99599,0.0,11682.83683,9281.504,6966.68638,1227.88446,753.19478,710.16289,New York
2021-06-30,29650.41696,0.0,13001.63412,7675.32,6826.06212,1048.96842,1234.94126,731.7682,New York
2021-09-30,34703.2971,0.0,18375.8432,7216.951,6943.72195,812.81591,1191.76459,765.19824,New York
2021-12-31,30395.31351,0.0,13994.8706,6966.602,7236.64308,1297.20773,745.68187,688.32272,New York
2022-03-31,30941.733267710275,-654.0028532581068,11811.15884655059,9342.982570459444,7409.322844305443,1408.2884835940745,890.4886236663006,662.4930444951087,New York
2022-06-30,30015.34007625922,-1392.0088082704383,12905.4818130095,8991.752467417991,7447.378599833544,1274.840589138345,985.2678661754674,708.2898723627013,New York
2022-09-30,36169.54158464877,-819.3347654911183,17770.451242216906,9615.095784031892,7254.883695073491,1111.9014351156125,1008.5130931123653,749.8949774038169,New York
2022-12-31,30758.992702316784,-1344.7337426567587,12528.516920220483,9622.43972767634,7586.343946764247,1403.4989448426606,943.069227675522,725.2215776990297,New York
2023-03-31,31149.136351704256,-854.9285044928793,12042.451155496168,9093.016218129917,7359.538423212175,1484.0654867835192,1001.9600590587849,628.5438728455742,New York
2023-06-30,29817.58782684638,-1649.129640730829,12731.938778004962,9010.204466199682,7519.306707439869,1341.2373479338298,1082.4931094357612,667.8692626042161,New York
2023-09-30,36411.483940341794,-1092.779645349975,17888.501803147694,9624.889470977512,7479.024616743973,1172.8354253295306,1114.91774432135,719.8704745562782,New York
2023-12-31,30761.092057276903,-1652.5666917821968,12512.34986783089,9709.378753382249,7772.544714572925,1457.2687330907554,1057.9136508687473,703.4493742908621,New York
2024-03-31,30642.60291677729,-1503.0361444841542,11831.37650789194,9084.518237668042,7707.72809506221,1493.9869058822644,1119.3854740049069,652.0931531875344,New York
2024-06-30,29396.41853243093,-2094.565832322906,13356.598277888745,7992.554180655276,7452.636719035228,1336.9755191856666,1240.503461029464,677.8958560525948,New York
2024-09-30,35391.244438452675,-1492.777653698952,17929.6806486493,8862.965668900095,7112.691549144865,1193.420106156686,1251.4004734244193,731.3332178084424,New York
2024-12-31,29672.21975535789,-2009.7487671205413,12640.58223836038,8678.966670586791,7350.901586879359,1512.7332005172516,1155.7764823693842,703.8546322777302,New York
2001-03-31,28677.115,18351.319,61.426,8968.406,559.319,0.0,0.0,500.637,North Carolina
2001-06-30,29078.939,17527.447,310.075,9952.599,610.194,0.0,0.0,474.848,North Carolina
2001-09-30,33101.183,20523.306,1028.629,10149.211,777.84,0.0,0.0,498.436,North Carolina
2001-12-31,26638.614,16555.695,134.225,8704.809,648.353,0.0,0.0,502.342,North Carolina
2002-03-31,28296.316,17522.743,509.114,8775.98,729.372,0.0,0.0,523.804,North Carolina
2002-06-30,29623.691,17171.798,741.181,10439.772,626.938,0.0,0.0,496.92301,North Carolina
2002-09-30,34720.407,21703.111,1883.322,9831.494,727.299,0.0,0.0,467.455,North Carolina
2002-12-31,31827.613,18790.088,427.254,10579.603,1408.439,0.0,0.0,494.273,North Carolina
2003-03-31,33175.467,20079.551,267.16,10151.292,1695.066,0.0,0.0,569.73,North Carolina
2003-06-30,29217.915,16164.265,164.692,10048.931,2082.506,0.0,0.0,527.197,North Carolina
2003-09-30,34037.009,20492.556,1044.189,9934.783,1889.63,0.0,0.0,556.167,North Carolina
2003-12-31,31151.928,18039.86,104.326,10771.894,1533.741,0.0,0.0,561.799,North Carolina
2004-03-31,32844.51759,20978.8815,343.94274,9531.926,1278.1338,0.0,0.0,502.34746,North Carolina
2004-06-30,30890.03503,18462.04111,894.45822,10118.389,725.61956,0.0,0.0,538.23063,North Carolina
2004-09-30,32948.96035,19070.6358,1092.96247,10743.435,1433.49489,0.0,0.0,475.20318,North Carolina
2004-12-31,29646.44377,17034.55681,227.29084,9696.873,1997.95109,0.0,0.0,494.4232,North Carolina
2005-03-31,31299.03593,19101.72514,540.32894,9443.262,1499.00061,0.0,0.0,503.6118,North Carolina
2005-06-30,30193.21919,17904.50795,514.30496,9837.003,1329.51545,0.0,0.0,489.12363,North Carolina
2005-09-30,36870.11476,22731.2743,1816.08046,10181.851,1391.86114,0.0,0.0,572.18579,North Carolina
2005-12-31,31386.20768,18698.1926,288.66256,10519.623,1176.12482,0.0,0.0,544.96416,North Carolina
2006-03-31,30768.51058,18218.57927,260.98687,10451.327,1130.4413,0.0,0.0,551.49545,North Carolina
2006-06-30,30317.16527,18771.51402,620.88608,9694.401,649.10653,0.0,0.0,495.41956,North Carolina
2006-09-30,34677.41145,20844.95178,2008.32372,10253.582,885.76147,0.0,0.0,558.52245,North Carolina
2006-12-31,29451.6971,17651.96005,305.36596,9563.874,1173.70272,0.0,0.0,542.10326,North Carolina
2007-03-31,31864.4272,19561.15531,437.93812,9802.506,1357.23616,0.0,0.0,479.72692,North Carolina
2007-06-30,30805.2831,19576.78555,994.93646,8841.639,764.85818,0.0,0.0,489.47326,North Carolina
2007-09-30,35956.02752,21480.60375,2573.01193,10652.41,569.03524,0.0,0.0,516.61786,North Carolina
2007-12-31,31489.56276,19364.49375,450.75625,10748.15,293.02896,0.0,0.0,528.25248,North Carolina
2008-03-31,31742.46653,19853.91727,478.61072,9866.752,849.61305,0.0,0.0,591.74382,North Carolina
2008-06-30,31368.7568,19378.62853,888.19279,9804.853,741.41798,0.0,0.0,534.47298,North Carolina
2008-09-30,33713.47823,20150.87902,1840.10975,10426.295,725.77576,0.0,0.0,561.16258,North Carolina
2008-12-31,28414.36129,16431.36176,970.42835,9678.38,716.83566,0.0,0.0,548.6745,North Carolina
2009-03-31,30124.32142,17107.38323,824.23028,10364.062,1059.70823,0.0,0.0,602.19254,North Carolina
2009-06-30,27512.54096,14906.59631,921.39472,9765.356,1304.07582,0.0,0.0,550.80537,North Carolina
2009-09-30,30989.18292,17261.39113,2357.27338,9889.772,924.02591,0.0,0.0,500.78475,North Carolina
2009-12-31,29781.35721,15807.4118,748.98675,10828.521,1883.44659,0.0,0.0,455.48568,North Carolina
2010-03-31,32359.61959,18822.99035,1211.20415,9625.861,2001.90648,0.0,0.0,578.16571,North Carolina
2010-06-30,30524.64232,17030.34105,2222.16484,9650.259,986.63552,0.0,0.0,576.87719,North Carolina
2010-09-30,35583.67247,19875.01079,3124.07165,11125.686,767.44833,0.0,0.0,645.49081,North Carolina
2010-12-31,30210.54887,16222.87138,1889.79642,10337.723,1000.55871,0.0,0.0,678.70814,North Carolina
2011-03-31,28887.04523,16235.637,1636.35657,9213.633,1079.65619,0.0,0.0,637.94398,North Carolina
2011-06-30,30408.59546,15633.25565,2645.53997,10404.592,988.43784,0.0,0.0,668.82999,North Carolina
